instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability
0,FN,False,13005.848839002283,0.5409836065573771,0.16621007910912516,0.010000000000000009,0.6686551548017745
1,TP,True,1001.0245390003547,0.06557377049180328,0.5047831547304347,0.15000000000000002,0.7027716411395127
2,TP,True,2001.370758000121,0.08196721311475409,0.38041586546274253,0.010000000000000009,0.49171748112012087
3,FP,False,1001.2036640000588,0.04918032786885246,0.5549573737901513,0.17000000000000004,0.9056268130485448
4,TP,True,2001.404916998581,0.06557377049180328,0.2834132379263556,0.22000000000000008,0.5527074911690274
5,TP,True,1000.7827869994799,0.04918032786885246,0.6581095256870502,0.15999999999999992,0.7428571428571429
6,TP,True,2001.2561730000016,0.06557377049180328,0.14055344367629102,0.12,0.7254459561237911
7,TP,True,2001.2263560020074,0.06557377049180328,0.05577069093014383,0.019999999999999907,0.3692987597078877
8,FN,False,6003.137255000183,0.22950819672131148,0.5153365721998014,0.30000000000000004,0.6940965516463289
9,TP,True,2001.7901850005728,0.06557377049180328,0.35701398450099764,0.17000000000000004,0.7145326739881931
10,FP,False,2001.733430002787,0.04918032786885246,0.2158177030390092,0.020000000000000018,0.28611320537329493
11,FP,False,2001.6378899999836,0.06557377049180328,0.5592926461025516,0.19999999999999996,0.7946092953404417
12,TP,True,1000.5100849994051,0.04918032786885246,0.5699137669097369,0.22999999999999998,0.7681765312298106
13,TP,True,2000.814718001493,0.06557377049180328,0.47547528169337144,0.16000000000000003,0.6165933207346859
14,TP,True,1001.1529889998201,0.09836065573770492,0.2576189810193529,0.13,0.7735998606076248
15,FN,False,13007.599178003147,0.5409836065573771,0.20854303010566225,0.0,0.666565081899472
16,FN,False,6003.120657998807,0.22950819672131148,0.46794547652735186,0.03999999999999998,0.6646413116830809
17,TP,True,1000.959741002589,0.04918032786885246,0.16740686213019712,0.06999999999999995,0.6501098720343701
18,TP,True,2001.3808780022373,0.06557377049180328,0.026523088131209103,0.06000000000000005,0.7056973199547437
19,TP,True,2002.2823920007795,0.04918032786885246,0.622009560454833,0.15000000000000002,0.9111111111111112
20,FP,False,2001.4301970004453,0.04918032786885246,0.126583339985244,0.020000000000000018,0.4154171633668287
21,TP,True,2001.1172900012753,0.04918032786885246,0.15390737663943288,0.029999999999999916,0.6415122058980374
