instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
7772,TP,True,180.4444999434054,0.09259259259259259,0.7131340159398549,0.605052649974823,1.0,0.6666666666666666,0.48307200376331905
9207,TP,True,206.0235000681132,0.09259259259259259,0.9922047073597782,0.9706372618675232,1.0,0.5,0.9987181790027326
8514,TP,True,203.4108000807464,0.09259259259259259,0.9573808559052384,0.9228818416595459,1.0,0.5,0.9864792092007053
5644,TP,True,191.4214000571519,0.09259259259259259,0.9970773411599612,0.9631001949310303,1.0,0.5,0.9995108623294462
5586,TP,True,200.1362000592053,0.09259259259259259,0.752133330310694,0.5182216763496399,1.0,0.6666666666666666,0.3903990401600371
9396,TP,True,193.76439996995032,0.09259259259259259,0.750099130437536,0.7099660634994507,1.0,0.6666666666666666,0.4278741541641389
4110,TP,True,202.5834999512881,0.09259259259259259,0.7121692476693261,0.7603291869163513,1.0,0.6666666666666666,0.6059335696936433
1050,TP,True,200.27190004475415,0.09259259259259259,0.7543094532379409,0.5759055614471436,1.0,0.5,0.46216545929059105
1018,TP,True,197.77799979783595,0.09259259259259259,0.7278013672843563,0.6059072613716125,1.0,0.6666666666666666,0.528248608161
3085,TP,True,203.08360015042126,0.09259259259259259,0.9828420290317791,0.9294121861457825,1.0,0.5,0.6865365252824012
6192,TP,True,196.3709001429379,0.09259259259259259,0.9896473262203596,0.9737334847450256,1.0,0.5,0.9884144656074542
3983,TP,True,195.57520002126694,0.09259259259259259,0.7240517154549685,0.6337820291519165,1.0,0.6666666666666666,0.6626412618670883
5776,TP,True,197.7748000063002,0.09259259259259259,0.8182665217337464,0.4918276369571686,1.0,0.5,0.2399365590879884
1942,TP,True,181.53490009717643,0.09259259259259259,0.7374647473869103,0.5672157406806946,1.0,0.6666666666666666,0.4459822215997197
8173,TP,True,199.10450000315905,0.09259259259259259,0.7227664327567919,0.6528803110122681,1.0,0.6666666666666666,0.6120238623799357
2664,TP,True,192.07519991323352,0.09259259259259259,0.7954870818390485,0.6026135087013245,0.8,0.5,0.3873250680670768
2882,TP,True,199.3936998769641,0.09259259259259259,0.9955500781873124,0.9617579579353333,1.0,0.5,0.7218755585612749
958,TP,True,198.05620005354285,0.09259259259259259,0.7204338668497647,0.5419473648071289,0.8,0.5,0.42160393928581646
4238,TP,True,191.68270006775856,0.09259259259259259,0.8819217174951358,0.8004069328308105,1.0,0.5,0.4033714077823989
1944,TP,True,197.78909999877214,0.09259259259259259,0.9852748546870993,0.9634465575218201,1.0,0.5,0.9881857048616186
1930,TP,True,196.70110009610653,0.09259259259259259,0.9848598070657117,0.9777219891548157,0.8,0.3333333333333333,0.6715395655018054
8949,TP,True,196.67129986919463,0.09259259259259259,0.8333570977846647,0.9104015827178955,1.0,0.3333333333333333,0.6132037946007013
3880,TP,True,192.15240003541112,0.09259259259259259,0.98735020087097,0.9718917012214661,1.0,0.5,0.8452600400077513
8936,TP,True,193.04879987612367,0.09259259259259259,0.8935140030287511,0.8429988026618958,1.0,0.5,0.05307524161374786
