instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
8585,TP,True,39.18479988351464,0.09259259259259259,0.34290636235309313,0.47000000000000003,0.8,0.3333333333333333,0.3879258510905809
8449,TP,True,39.6310999058187,0.09259259259259259,0.4006424699682596,0.7799999999999999,0.8,0.3333333333333333,0.2746768051561147
6447,TP,True,37.876700051128864,0.09259259259259259,0.32373409918151896,0.54,0.8,0.3333333333333333,0.2923250033091455
6709,TP,True,38.020299980416894,0.09259259259259259,0.2665408823487341,0.58,1.0,0.5,0.34347282807991114
3863,TP,True,36.743400152772665,0.09259259259259259,0.30190267224516426,0.53,0.8,0.3333333333333333,0.22471975274554504
8129,TP,True,41.10559984110296,0.09259259259259259,0.41117962048342505,0.74,0.8,0.3333333333333333,0.6622145180751433
9324,TP,True,37.11989987641573,0.09259259259259259,0.30613095574866944,0.64,0.8,0.3333333333333333,0.35710157080807314
4898,TP,True,37.30580001138151,0.09259259259259259,0.8380140397667302,0.6200000000000001,1.0,0.5,0.5507557698267956
7273,TP,True,37.867499981075525,0.09259259259259259,0.24524446817132678,0.63,0.8,0.3333333333333333,0.2759863980106929
1586,TP,True,36.578299943357706,0.09259259259259259,0.234309609310149,0.68,0.8,0.3333333333333333,0.5101249726022534
6361,TP,True,36.4778998773545,0.09259259259259259,0.8703672806170201,0.69,0.6,0.16666666666666666,0.5860732519341499
1450,TP,True,38.06390007957816,0.09259259259259259,0.9130869256841301,0.71,0.8,0.3333333333333333,0.5363493153467379
4799,TP,True,36.50379995815456,0.09259259259259259,0.20503534914804034,0.41,0.8,0.3333333333333333,0.46795025853680194
4064,TP,True,37.668899865821004,0.09259259259259259,0.8270291489767667,0.6799999999999999,0.8,0.3333333333333333,0.45780553235688276
7130,TP,True,37.07699989899993,0.09259259259259259,0.2805169031154283,0.5800000000000001,0.8,0.3333333333333333,0.27254999826168325
616,TP,True,35.35840008407831,0.09259259259259259,0.2762345862709639,0.45000000000000007,0.8,0.3333333333333333,0.3642557583841353
151,TP,True,37.00000001117587,0.09259259259259259,0.34613066685163035,0.42,0.8,0.3333333333333333,0.7738716185778874
1423,TP,True,36.09289997257292,0.09259259259259259,0.38266011296322205,0.64,0.8,0.3333333333333333,0.40642257567874274
9051,TP,True,37.193100200966,0.09259259259259259,0.35429243428897894,0.65,1.0,0.5,0.5232649659450815
1141,TP,True,39.1446000430733,0.09259259259259259,0.2542008629244668,0.36000000000000004,0.8,0.3333333333333333,0.19969605069969348
1376,TP,True,38.21350005455315,0.09259259259259259,0.21711667330413148,0.52,0.6,0.16666666666666666,0.35472321708372245
