instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
7116,TP,True,38.46089984290302,0.09259259259259259,0.16950573356133697,0.57,0.8,0.3333333333333333,0.22837940882145955
8922,TP,True,37.99830004572868,0.09259259259259259,0.29695387946104357,0.37,0.8,0.3333333333333333,0.10346726007055064
8092,TP,True,36.15129995159805,0.09259259259259259,0.9226522647248779,0.8300000000000001,0.8,0.3333333333333333,0.1755168974940419
3890,TP,True,36.90339997410774,0.09259259259259259,0.3244311841893456,0.62,0.8,0.3333333333333333,0.4061070565572745
9428,TP,True,24.422899819910526,0.09259259259259259,0.2886021797482643,0.65,0.8,0.3333333333333333,0.42027124210492384
2976,TP,True,41.091399965807796,0.09259259259259259,0.33562538155189836,0.48,1.0,0.5,0.20388209024085135
8923,TP,True,37.901500007137656,0.09259259259259259,0.4188761932756738,0.72,0.8,0.3333333333333333,0.4339807942847189
2741,TP,True,36.3213000819087,0.09259259259259259,0.3058068767427713,0.58,1.0,0.3333333333333333,0.13849156250207872
8715,TP,True,35.97610001452267,0.09259259259259259,0.35134287057619384,0.4,0.8,0.3333333333333333,0.3834612803121767
74,TP,True,38.374199997633696,0.09259259259259259,0.22998918157723705,0.6900000000000001,0.8,0.3333333333333333,0.4231480278384096
618,TP,True,38.24310004711151,0.09259259259259259,0.9586163919976368,0.71,0.8,0.3333333333333333,0.9518163232106798
3571,TP,True,36.119900178164244,0.09259259259259259,0.37136352901321745,0.7799999999999999,0.8,0.3333333333333333,0.1913273530143302
303,TP,True,38.61690009944141,0.09259259259259259,0.33184039328503306,0.85,0.8,0.3333333333333333,0.2834983940231362
1681,TP,True,42.15380013920367,0.09259259259259259,0.29078686865137926,0.55,0.8,0.3333333333333333,0.3070785006012019
3818,TP,True,36.01039992645383,0.09259259259259259,0.35848858988016635,0.53,0.8,0.3333333333333333,0.21209068985500312
4088,TP,True,36.938499892130494,0.09259259259259259,0.3077253760213288,0.49,1.0,0.5,0.2952971310166764
3220,TP,True,37.5133000779897,0.09259259259259259,0.9146591684440073,0.7,1.0,0.5,0.2568967235059292
1309,TP,True,37.97050006687641,0.09259259259259259,0.2321286384624637,0.24000000000000005,1.0,0.5,0.3095503582105668
8154,TP,True,36.479700123891234,0.09259259259259259,0.24254482000461375,0.72,0.8,0.3333333333333333,0.2107180378009812
1690,TP,True,35.57240008376539,0.09259259259259259,0.348747062059729,0.62,0.8,0.3333333333333333,0.46122311824143797
1413,TP,True,34.849700052291155,0.09259259259259259,0.96224020176985,0.87,0.6,0.16666666666666666,0.32494060393856145
5038,TP,True,37.70119999535382,0.09259259259259259,0.4037669136909229,0.75,1.0,0.5,0.45857719376429734
9008,TP,True,39.05660007148981,0.09259259259259259,0.2916889049778463,0.5499999999999999,0.8,0.3333333333333333,0.3677669317951318
9389,TP,True,35.40539997629821,0.09259259259259259,0.3797689389650816,0.6100000000000001,0.8,0.3333333333333333,0.08038063772586365
8174,TP,True,36.84449987486005,0.09259259259259259,0.26406156610457343,0.66,0.8,0.3333333333333333,0.16105924090073856
3730,TN,True,36.69660002924502,0.09259259259259259,0.21570886658109437,0.08,1.0,0.5,0.19840232659725193
6237,TN,True,37.5840999186039,0.09259259259259259,0.14248333662069446,0.04,0.8,0.3333333333333333,0.10179077471586519
4328,TN,True,37.11870010010898,0.09259259259259259,0.696631608469068,0.09,0.6,0.0,0.29589958726415994
6697,TN,True,38.436400005593896,0.09259259259259259,0.20031951869623324,0.03,0.8,0.3333333333333333,0.16543907040960693
8515,TN,True,38.65220001898706,0.09259259259259259,-0.01878948137960147,0.03,1.0,0.5,0.39795008481209965
4544,TN,True,35.35620006732643,0.09259259259259259,-0.026027913418641847,0.0,0.8,0.3333333333333333,0.24305523333220375
145,TN,True,37.27400000207126,0.09259259259259259,0.18870129712197048,0.06,0.8,0.3333333333333333,0.6534333670708629
6763,TN,True,37.06809994764626,0.09259259259259259,0.29513587543095365,0.08999999999999997,1.0,0.5,0.4220530867427174
4349,TN,True,36.3802001811564,0.09259259259259259,0.27967631287095124,0.18,1.0,0.3333333333333333,0.36338943964518094
8468,TN,True,37.50850004144013,0.09259259259259259,0.18885382407703308,0.12,0.8,0.3333333333333333,0.10791890980887449
213,TN,True,37.335600005462766,0.09259259259259259,0.2016528626790509,0.0,0.8,0.3333333333333333,0.5898562996922669
1896,TN,True,36.83990007266402,0.09259259259259259,0.06885222305912625,0.01,0.8,0.3333333333333333,0.3153640568810917
151,TN,True,38.485300028696656,0.09259259259259259,0.035402879776425304,0.0,0.6,0.16666666666666666,0.19167029412358821
4641,TN,True,38.830399978905916,0.09259259259259259,0.1792422536194635,0.01,0.8,0.3333333333333333,0.24110342846531105
1870,TN,True,88.90069997869432,0.09259259259259259,0.1307965442008191,0.03,0.8,0.3333333333333333,0.15146033407159462
9387,TN,True,36.39400005340576,0.09259259259259259,0.0715161921741561,0.0,0.6,0.16666666666666666,0.2594628165437706
3139,TN,True,36.06670000590384,0.09259259259259259,0.5713242381435346,0.05,0.8,0.3333333333333333,0.2502433021462911
3071,TN,True,37.59860014542937,0.09259259259259259,0.16594909206750744,0.01,0.8,0.3333333333333333,0.25541326105850365
7296,TN,True,36.05920006521046,0.09259259259259259,0.20076919171288365,0.21000000000000002,1.0,0.5,0.41130033154780354
2492,TN,True,58.081299997866154,0.09259259259259259,0.21420055389288084,0.05,0.8,0.3333333333333333,0.23156329665573724
7575,TN,True,37.27319999597967,0.09259259259259259,0.1707405216136169,0.03,0.6,0.0,0.24925973257832884
3128,TN,True,40.160899981856346,0.09259259259259259,0.23716050841167294,0.13,0.6,0.16666666666666666,0.23621748406126286
7401,TN,True,40.6159998383373,0.09259259259259259,0.19106886790105057,0.01,0.8,0.3333333333333333,0.28754241889223847
8880,TN,True,37.38929983228445,0.09259259259259259,0.18023201291892857,0.06,1.0,0.5,0.3636397150452748
7906,TN,True,40.24080000817776,0.09259259259259259,0.06881042098798404,0.0,0.8,0.3333333333333333,0.1618340590650031
3429,FP,False,37.85299998708069,0.09259259259259259,0.2784124663580784,0.36999999999999994,0.6,0.16666666666666666,0.1815297782255904
9391,FP,False,41.14710004068911,0.09259259259259259,0.2646614897231492,0.43000000000000005,1.0,0.5,0.44619307681785797
7436,FP,False,38.81959989666939,0.09259259259259259,0.3695074148409371,0.45999999999999996,1.0,0.5,0.3064222744307857
2737,FP,False,44.6403999812901,0.09259259259259259,0.3693617508064611,0.45999999999999996,0.8,0.3333333333333333,0.330593944126351
4318,FP,False,38.5059998370707,0.09259259259259259,0.22830191153514115,0.19,0.8,0.3333333333333333,0.3826710639928257
8351,FP,False,41.0094999242574,0.09259259259259259,0.35883603046596724,0.43000000000000005,0.8,0.3333333333333333,0.5042165628700939
7871,FP,False,42.13179997168481,0.09259259259259259,0.22579315936450553,0.19999999999999996,0.6,0.16666666666666666,0.22913197184476644
7151,FP,False,38.6937998700887,0.09259259259259259,0.44019046002543827,0.6100000000000001,0.8,0.3333333333333333,0.44658722175156734
5756,FP,False,38.14600012265146,0.09259259259259259,0.26862841216224287,0.52,0.6,0.16666666666666666,0.24167950475904973
710,FP,False,40.463400073349476,0.09259259259259259,0.3249041484642531,0.26,1.0,0.5,0.31487669237267724
6805,FP,False,36.704299971461296,0.09259259259259259,0.3473928012251554,0.5,1.0,0.5,0.1981709084541327
9446,FP,False,36.85029991902411,0.09259259259259259,0.39353605314132234,0.52,1.0,0.5,0.14190483704957627
2633,FP,False,41.12990014255047,0.09259259259259259,0.2839886778597291,0.29,0.8,0.3333333333333333,0.23336908360508746
7825,FP,False,38.94300013780594,0.09259259259259259,0.2990483701031119,0.44000000000000006,1.0,0.5,0.31057533438048907
8562,FP,False,40.28259986080229,0.09259259259259259,0.24736576857846346,0.43,1.0,0.5,0.09478206602614184
1282,FP,False,36.79990000091493,0.09259259259259259,0.2775025767720739,0.67,0.6,0.16666666666666666,0.39700458936314836
9367,FP,False,39.347599959000945,0.09259259259259259,0.2724769943034174,0.36000000000000004,1.0,0.5,0.4758518141402342
8417,FP,False,39.73389999009669,0.09259259259259259,0.3760615375773433,0.79,0.8,0.3333333333333333,0.15258107367510498
9269,FP,False,39.463600143790245,0.09259259259259259,0.1975239386376759,0.59,0.8,0.3333333333333333,0.29471856558972065
3892,FP,False,37.63550007715821,0.09259259259259259,0.33142389726339067,0.49,0.8,0.3333333333333333,0.2662729392134535
1219,FP,False,39.2690000589937,0.09259259259259259,0.24852746091807076,0.47,1.0,0.5,0.25888200566202324
890,FP,False,39.01909990236163,0.09259259259259259,0.2124620193939818,0.11000000000000004,0.6,0.16666666666666666,0.2946004361516542
6809,FP,False,36.06770001351833,0.09259259259259259,0.21055865987202527,0.22999999999999998,1.0,0.5,0.2933623352840007
223,FP,False,25.678900070488453,0.09259259259259259,0.3877288650991309,0.49,1.0,0.5,0.3513933201783004
26,FP,False,38.26909977942705,0.09259259259259259,0.5228483570660383,0.36,1.0,0.5,0.38373354744400756
6521,FN,False,36.2288998439908,0.09259259259259259,0.2697595793594386,0.07,0.8,0.3333333333333333,0.4101464909653827
9442,FN,False,38.9917001593858,0.09259259259259259,0.20343764319418503,0.10999999999999999,0.8,0.3333333333333333,0.12482989424701667
1579,FN,False,36.07010003179312,0.09259259259259259,0.06748072628927536,0.0,0.8,0.3333333333333333,0.21450392843058042
3107,FN,False,35.643399925902486,0.09259259259259259,0.31958795671030593,0.14999999999999997,1.0,0.5,0.575485176136326
3515,FN,False,36.4658001344651,0.09259259259259259,0.14191604691737764,0.039999999999999994,0.8,0.3333333333333333,0.2738909569833243
9636,FN,False,35.16279999166727,0.09259259259259259,0.29467903132917417,0.09,0.8,0.3333333333333333,0.4955212835162347
5415,FN,False,41.27639997750521,0.09259259259259259,0.12087821741602374,0.2,0.8,0.3333333333333333,0.28445218494436786
3642,FN,False,24.81420012190938,0.09259259259259259,0.11806122176229922,0.28,1.0,0.5,0.41277292332867527
2136,FN,False,36.87410010024905,0.09259259259259259,0.16640511496265353,0.17,1.0,0.5,0.1738605383827844
6718,FN,False,35.14919988811016,0.09259259259259259,0.08276739281837703,0.07999999999999999,0.8,0.3333333333333333,0.2713197680270449
4271,FN,False,35.95739998854697,0.09259259259259259,0.13710772521130726,0.13,1.0,0.5,0.24635261027438954
9051,FN,False,37.660100031644106,0.08333333333333333,0.22723970833539145,0.30999999999999994,0.8,0.3333333333333333,0.27938332826619183
7173,FN,False,37.31920011341572,0.09259259259259259,0.2792437105331637,0.24999999999999997,1.0,0.5,0.38355921266476695
3431,FN,False,36.044100066646934,0.09259259259259259,0.2896506573170369,0.32999999999999996,0.6,0.16666666666666666,0.05798065518944646
9071,FN,False,35.69940011948347,0.09259259259259259,0.33749733129481585,0.19,1.0,0.5,0.2454047625924472
1970,FN,False,24.258800083771348,0.09259259259259259,0.12941475987824208,0.06000000000000001,0.8,0.3333333333333333,0.35499326299699746
1166,FN,False,40.99839995615184,0.09259259259259259,0.20907200486797156,0.04999999999999999,0.6,0.16666666666666666,0.12125496549637323
8337,FN,False,39.52609980478883,0.09259259259259259,0.19874417070304706,0.33999999999999997,0.8,0.3333333333333333,0.4039814157952742
6662,FN,False,39.96090008877218,0.09259259259259259,0.10574354572934683,0.15000000000000002,0.6,0.0,0.099205739186712
4189,FN,False,37.6800000667572,0.09259259259259259,0.2699524446496206,0.44,1.0,0.5,0.3239217417010533
1720,FN,False,37.43689996190369,0.09259259259259259,0.1268453381389703,0.09,0.8,0.3333333333333333,0.358659213299105
9239,FN,False,37.218600045889616,0.09259259259259259,0.3250817662284398,0.31,1.0,0.5,0.1435424978439221
7265,FN,False,37.94059995561838,0.09259259259259259,0.16757580450097154,0.07999999999999999,1.0,0.5,0.3238935669473871
3264,FN,False,37.174199940636754,0.09259259259259259,0.1946438238363557,0.1,0.8,0.3333333333333333,0.18719863220348812
5000,FN,False,38.244200171902776,0.09259259259259259,0.02925895348439069,0.04000000000000001,0.6,0.16666666666666666,0.39544951797138805
