instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_domain_precision,metric_domain_recall,metric_stability
5990,TP,True,39.23740005120635,0.09259259259259259,0.31332731420818666,0.62,0.8,0.3333333333333333,0.28452676628492957
1906,TP,True,36.71760018914938,0.09259259259259259,0.3794178461444923,0.63,1.0,0.5,0.33220536596480466
1788,TP,True,40.645800065249205,0.09259259259259259,0.9574755607989719,0.6199999999999999,1.0,0.5,0.7040551874003335
6060,TP,True,36.67999990284443,0.09259259259259259,0.9361006269793923,0.75,0.8,0.3333333333333333,0.4065316629546906
6829,TP,True,37.58400003425777,0.09259259259259259,0.2998343255642102,0.52,0.8,0.3333333333333333,0.3192798354682314
5004,TP,True,38.80929993465543,0.09259259259259259,0.22335226474553005,0.71,0.8,0.3333333333333333,0.23464918423563855
2720,TP,True,36.86319990083575,0.09259259259259259,0.9227890887526635,0.6,0.8,0.3333333333333333,0.5879470917012484
4758,TP,True,36.27079981379211,0.09259259259259259,0.32504609769675497,0.5900000000000001,0.6,0.16666666666666666,0.32275401669293546
1519,TP,True,40.54960003122687,0.09259259259259259,0.3631324156648362,0.28,1.0,0.5,0.33509691046336854
6638,TP,True,39.138599997386336,0.09259259259259259,0.30653823752009596,0.48,0.8,0.3333333333333333,0.28848882132823517
2065,TP,True,37.01540012843907,0.09259259259259259,0.3148371866030968,0.39,0.8,0.3333333333333333,0.49702102846762786
5978,TP,True,37.507199915125966,0.09259259259259259,0.28946299718109014,0.51,1.0,0.5,0.1955963636943595
3903,TP,True,36.067800130695105,0.09259259259259259,0.3701387315015304,0.49583333333333324,1.0,0.5,0.2163228117738019
4044,TP,True,37.04759990796447,0.09259259259259259,0.2252455574056039,0.49,0.8,0.3333333333333333,0.13647905862857299
4732,TP,True,37.19910001382232,0.09259259259259259,0.9401555759875388,0.63,1.0,0.5,0.3634405167366007
6871,TP,True,37.50670002773404,0.09259259259259259,0.8949136432382444,0.67,0.8,0.3333333333333333,0.5657793169141936
6272,TP,True,36.051000002771616,0.09259259259259259,0.3415781816494793,0.4600000000000001,1.0,0.5,0.3146824445665794
9725,TP,True,37.71460009738803,0.09259259259259259,0.25962038355476624,0.39999999999999997,0.8,0.3333333333333333,0.3959633424176537
5843,TP,True,37.41329978220165,0.09259259259259259,0.39934388752823136,0.29000000000000004,1.0,0.5,0.2666911858714091
6302,TP,True,39.460500003769994,0.09259259259259259,0.29875052580971384,0.22000000000000003,1.0,0.5,0.15085524995206334
1961,TP,True,37.73949993774295,0.09259259259259259,0.9017727266009554,0.85,0.8,0.3333333333333333,0.5298521333560423
2219,TP,True,37.90359990671277,0.09259259259259259,0.28142899849463854,0.38,0.8,0.3333333333333333,0.2665331380490341
5693,TP,True,37.725300062447786,0.09259259259259259,0.9574290335753459,0.77,0.8,0.3333333333333333,0.334105251695923
9757,TP,True,36.59079992212355,0.09259259259259259,0.9384731855731804,0.6499999999999999,1.0,0.5,0.4369800548743477
9477,TP,True,37.312200060114264,0.09259259259259259,0.6955343400904349,0.5800000000000001,1.0,0.5,0.825293948195262
7058,TN,True,38.21250004693866,0.09259259259259259,-0.017429924648108164,0.0,0.8,0.3333333333333333,0.2759995219909168
1531,TN,True,36.31450003013015,0.09259259259259259,0.13749409380702074,0.030000000000000002,0.6,0.16666666666666666,0.4086303702245427
7203,TN,True,36.66500002145767,0.09259259259259259,0.26612835815681174,0.11,1.0,0.5,0.3694441636156337
311,TN,True,38.500099908560514,0.09259259259259259,-0.025379293974829624,0.0,1.0,0.3333333333333333,0.13110501070568858
5228,TN,True,37.40859986282885,0.09259259259259259,0.003562733177825452,0.0,0.6,0.16666666666666666,0.4067771523219375
8308,TN,True,35.35429993644357,0.09259259259259259,0.037578241261078726,0.0,0.8,0.3333333333333333,0.13709262303713893
1562,TN,True,36.4117999561131,0.09259259259259259,0.26807196349219575,0.16,1.0,0.5,0.47770664197136775
2693,TN,True,36.961100064218044,0.09259259259259259,0.3223655891049741,0.24999999999999997,1.0,0.5,0.246893715371916
9207,TN,True,36.04849986732006,0.09259259259259259,0.0,0.0,1.0,0.5,0.42697420925068436
2326,TN,True,37.893000058829784,0.09259259259259259,0.14504001092914018,0.02,0.8,0.3333333333333333,0.6037742302191572
2778,TN,True,41.33020015433431,0.09259259259259259,0.3760273680230639,0.1,1.0,0.5,0.2514323324192656
4137,TN,True,39.09930004738271,0.09259259259259259,0.13501877890551783,0.01,0.8,0.3333333333333333,0.05545912567913592
6687,TN,True,36.49069997482002,0.09259259259259259,0.25630255480682873,0.14,0.8,0.3333333333333333,0.28348075913713083
5399,TN,True,36.95750003680587,0.09259259259259259,0.13668473807644188,0.04,0.6,0.16666666666666666,0.33503674011781115
40,TN,True,37.81250002793968,0.09259259259259259,0.09128929346428938,0.03,0.8,0.3333333333333333,0.5711733172611326
5374,TN,True,35.16570013016462,0.08333333333333333,0.062204492599476205,0.0,0.6,0.16666666666666666,0.45922401292903925
8206,TN,True,37.764100125059485,0.09259259259259259,0.17419992299304227,0.07,0.8,0.3333333333333333,0.28995228246064236
7559,TN,True,37.88749990053475,0.09259259259259259,0.0,0.0,1.0,0.5,0.33528064759293597
6456,TN,True,36.193300038576126,0.09259259259259259,0.07790896249700709,0.010000000000000009,0.8,0.3333333333333333,0.35474963673696763
9268,TN,True,41.453600162640214,0.09259259259259259,0.2145671970468491,0.08,0.8,0.3333333333333333,0.42249102747715345
3784,TN,True,38.84449996985495,0.09259259259259259,0.2195587064861521,0.2,1.0,0.5,0.3523272629466541
615,TN,True,37.09509992040694,0.09259259259259259,0.21302799400663813,0.0,1.0,0.5,0.40632547340649083
4443,TN,True,38.17469999194145,0.09259259259259259,0.1961919152922543,0.01,0.6,0.16666666666666666,0.4363567994228343
8445,TN,True,36.928300047293305,0.09259259259259259,0.22275093972528148,0.06999999999999999,1.0,0.5,0.3621110445371531
17,TN,True,37.779699778184295,0.09259259259259259,0.17455399888101517,0.02,0.8,0.3333333333333333,0.20311401010833066
5595,FP,False,36.29940003156662,0.09259259259259259,0.2723691786209898,0.63,0.6,0.16666666666666666,0.3545717108952418
374,FP,False,39.80370005592704,0.09259259259259259,0.3162624183878162,0.52,0.8,0.3333333333333333,0.08527483219716883
9486,FP,False,37.66710008494556,0.09259259259259259,0.2496388355795901,0.63,0.8,0.3333333333333333,0.20634801853170812
7332,FP,False,36.445399979129434,0.09259259259259259,0.18552817581727474,0.10999999999999999,1.0,0.5,0.22537743087670023
685,FP,False,36.78009985014796,0.09259259259259259,0.30200813062895415,0.36000000000000004,0.8,0.3333333333333333,0.3323931070370926
2504,FP,False,44.87450001761317,0.09259259259259259,0.26499987791348556,0.45999999999999996,0.8,0.3333333333333333,0.12428782800370972
5278,FP,False,36.625799955800176,0.09259259259259259,0.9381920828314424,0.81,0.8,0.3333333333333333,0.4996988118193931
8186,FP,False,37.30840003117919,0.09259259259259259,0.39683898482518676,0.34,1.0,0.5,0.22984863310244832
5618,FP,False,36.27089993096888,0.09259259259259259,0.36418328103229325,0.72,0.8,0.3333333333333333,0.3295082974534278
851,FP,False,38.39359991252422,0.09259259259259259,0.2123914792639724,0.49000000000000005,0.8,0.3333333333333333,0.4040660457669391
837,FP,False,39.35289988294244,0.09259259259259259,0.32668228802467786,0.29000000000000004,1.0,0.5,0.9097969677647451
886,FP,False,38.28770015388727,0.09259259259259259,0.3290227819869693,0.78,0.8,0.3333333333333333,0.17440851097769386
2455,FP,False,37.77950000949204,0.09259259259259259,0.2286706204061164,0.24000000000000005,1.0,0.5,0.5691392126322486
7127,FP,False,39.97629997320473,0.09259259259259259,0.2252245420157619,0.25,1.0,0.5,0.2544698316999019
7905,FP,False,38.06399996392429,0.09259259259259259,0.314056873633732,0.39,1.0,0.5,0.4996789146856143
